Fecha,Hora,T[°C],H[%]
19/10/2016,9:1:0,14.0,44.6
19/10/2016,9:1:6,14.0,44.4
19/10/2016,9:1:12,14.0,44.2
19/10/2016,9:1:17,14.0,44.4
19/10/2016,9:1:23,14.0,44.6
19/10/2016,9:1:32,14.0,44.6
19/10/2016,9:1:37,14.0,44.8
19/10/2016,9:1:43,14.0,44.6
19/10/2016,9:1:49,14.0,44.4
19/10/2016,9:1:54,14.0,44.4
19/10/2016,9:2:3,14.0,44.4
19/10/2016,9:2:8,14.0,44.4
19/10/2016,9:2:14,14.0,44.6
19/10/2016,9:2:25,14.0,44.8
19/10/2016,9:2:31,14.0,44.6
19/10/2016,9:2:37,14.0,44.6
19/10/2016,9:2:42,14.0,44.6
19/10/2016,9:2:48,13.8,44.8
19/10/2016,9:2:56,13.8,44.8
19/10/2016,9:3:2,13.8,45.0
19/10/2016,9:3:10,13.8,45.0
19/10/2016,9:3:16,13.8,45.0
19/10/2016,9:3:22,14.0,44.8
19/10/2016,9:3:30,14.0,44.8
19/10/2016,9:3:36,14.0,44.8
19/10/2016,9:3:47,14.0,44.6
19/10/2016,9:3:55,14.0,44.4
19/10/2016,9:4:1,14.0,44.6
19/10/2016,9:4:6,14.0,44.4
19/10/2016,9:4:12,14.0,44.4
19/10/2016,9:4:20,14.0,44.6
19/10/2016,9:4:26,14.0,44.8
19/10/2016,9:4:32,14.0,44.6
19/10/2016,9:4:37,14.0,44.8
19/10/2016,9:4:43,14.0,44.8
19/10/2016,9:4:49,14.0,44.6
19/10/2016,9:4:55,14.0,44.6
19/10/2016,9:5:0,14.0,44.6
19/10/2016,9:5:6,14.0,44.6
19/10/2016,9:5:14,14.0,44.6
19/10/2016,9:5:20,14.0,44.8
19/10/2016,9:5:26,14.0,44.6
19/10/2016,9:5:32,14.0,44.8
19/10/2016,9:5:37,14.0,44.6
19/10/2016,9:5:43,14.0,44.6
19/10/2016,9:5:51,14.0,44.6
19/10/2016,9:5:57,13.8,44.6
19/10/2016,9:6:5,13.8,44.4
19/10/2016,9:6:11,13.6,44.6
19/10/2016,9:6:17,13.6,44.6
19/10/2016,9:6:25,13.6,44.6
19/10/2016,9:6:31,13.8,44.8
19/10/2016,9:6:37,13.8,44.8
19/10/2016,9:6:42,14.0,44.8
19/10/2016,9:6:48,14.0,44.8
19/10/2016,9:6:54,14.0,44.8
19/10/2016,9:7:0,14.0,44.8
19/10/2016,9:7:5,14.0,44.8
19/10/2016,9:7:11,14.0,44.8
19/10/2016,9:7:19,14.0,44.8
19/10/2016,9:7:25,14.0,44.8
19/10/2016,9:7:31,14.0,44.6
19/10/2016,9:7:37,14.0,44.8
19/10/2016,9:7:42,14.0,44.8
19/10/2016,9:7:48,14.0,44.6
19/10/2016,9:7:54,14.0,44.6
19/10/2016,9:7:59,14.0,44.8
19/10/2016,9:8:8,14.0,44.4
19/10/2016,9:8:13,14.0,44.4
19/10/2016,9:8:22,14.0,44.4
19/10/2016,9:8:28,14.0,44.4
19/10/2016,9:8:33,14.0,44.2
19/10/2016,9:8:39,14.0,44.6
19/10/2016,9:8:45,14.0,44.4
19/10/2016,9:8:50,14.0,44.6
19/10/2016,9:8:59,14.0,44.6
19/10/2016,9:9:4,14.0,44.8
19/10/2016,9:9:10,14.0,44.4
19/10/2016,9:9:16,14.0,44.6
19/10/2016,9:9:22,14.0,44.6
19/10/2016,9:9:30,14.0,44.6
19/10/2016,9:9:36,14.0,44.4
19/10/2016,9:9:41,14.0,44.6
19/10/2016,9:9:50,14.0,44.6
19/10/2016,9:9:55,14.0,44.6
19/10/2016,9:10:4,14.0,44.4
19/10/2016,9:10:15,14.0,44.6
19/10/2016,9:10:21,14.0,44.8
19/10/2016,9:10:27,14.0,44.8
19/10/2016,9:10:35,14.0,44.8
19/10/2016,9:10:41,14.0,45.0
19/10/2016,9:10:46,14.0,45.0
19/10/2016,9:10:52,14.0,45.0
19/10/2016,9:10:58,14.0,45.0
19/10/2016,9:11:6,14.0,45.0
19/10/2016,9:11:14,14.0,45.0
19/10/2016,9:11:20,14.0,45.0
19/10/2016,9:11:26,14.0,44.8
19/10/2016,9:11:31,14.0,44.6
19/10/2016,9:11:37,14.0,44.6
19/10/2016,9:11:43,14.0,44.6
19/10/2016,9:11:49,14.0,44.6
19/10/2016,9:11:54,14.0,44.8
19/10/2016,9:12:0,14.0,44.8
19/10/2016,9:12:6,14.0,44.8
19/10/2016,9:12:12,14.0,44.8
19/10/2016,9:12:22,14.0,44.8
19/10/2016,9:12:31,14.0,44.6
19/10/2016,9:12:36,14.0,44.8
19/10/2016,9:12:45,14.0,44.6
19/10/2016,9:12:50,14.0,44.6
19/10/2016,9:12:56,14.0,44.6
19/10/2016,9:13:2,14.0,44.8
19/10/2016,9:13:8,14.0,44.8
19/10/2016,9:13:13,14.0,45.0
19/10/2016,9:13:19,14.0,45.0
19/10/2016,9:13:25,14.0,45.0
19/10/2016,9:13:36,14.0,45.0
19/10/2016,9:13:41,14.0,45.0
19/10/2016,9:13:47,14.0,45.0
19/10/2016,9:13:55,14.0,44.8
19/10/2016,9:14:1,14.0,44.8
19/10/2016,9:14:7,14.0,44.4
19/10/2016,9:14:15,14.0,44.4
19/10/2016,9:14:21,14.0,44.4
19/10/2016,9:14:27,14.0,44.4
19/10/2016,9:14:33,14.0,44.4
19/10/2016,9:14:38,14.0,44.8
19/10/2016,9:14:54,14.0,44.6
19/10/2016,9:15:0,14.0,44.6
19/10/2016,9:15:6,14.0,44.8
19/10/2016,9:15:17,14.0,44.8
19/10/2016,9:15:22,14.0,44.6
19/10/2016,9:15:28,14.0,44.6
19/10/2016,9:15:34,14.0,44.6
19/10/2016,9:15:42,14.0,44.6
19/10/2016,9:15:48,14.0,44.6
19/10/2016,9:15:54,14.0,44.6
19/10/2016,9:15:59,14.0,44.8
19/10/2016,9:16:5,14.0,44.8
19/10/2016,9:16:11,14.0,44.8
19/10/2016,9:16:17,14.0,44.8
19/10/2016,9:16:23,14.0,45.0
19/10/2016,9:16:31,14.0,45.0
19/10/2016,9:16:37,14.0,45.0
19/10/2016,9:16:45,14.0,44.8
19/10/2016,9:16:56,14.0,44.8
19/10/2016,9:17:2,14.0,44.6
19/10/2016,9:17:7,14.0,44.6
19/10/2016,9:17:13,14.0,44.6
19/10/2016,9:17:19,14.0,44.8
19/10/2016,9:17:27,14.0,44.8
19/10/2016,9:17:33,14.0,44.8
19/10/2016,9:17:39,14.0,44.6
19/10/2016,9:17:44,14.0,44.4
19/10/2016,9:17:50,14.0,44.4
19/10/2016,9:17:56,14.0,44.2
19/10/2016,9:18:2,14.0,44.4
19/10/2016,9:18:10,14.0,44.6
19/10/2016,9:18:16,14.0,44.8
19/10/2016,9:18:24,14.0,44.8
19/10/2016,9:18:30,14.0,44.8
19/10/2016,9:18:39,14.0,44.6
19/10/2016,9:18:44,14.0,44.6
19/10/2016,9:18:50,14.0,44.4
19/10/2016,9:18:56,14.0,44.2
19/10/2016,9:19:2,14.0,44.4
19/10/2016,9:19:7,14.0,44.4
19/10/2016,9:19:13,14.0,44.4
19/10/2016,9:19:21,13.8,44.2
19/10/2016,9:19:30,13.8,44.2
19/10/2016,9:19:36,13.8,44.2
19/10/2016,9:19:41,13.8,44.2
19/10/2016,9:19:47,13.8,44.2
19/10/2016,9:19:53,14.0,44.6
19/10/2016,9:19:59,14.0,44.8
19/10/2016,9:20:4,14.0,44.6
19/10/2016,9:20:10,14.0,44.8
19/10/2016,9:20:21,14.0,44.8
19/10/2016,9:20:27,14.0,44.4
19/10/2016,9:20:35,14.0,44.2
19/10/2016,9:20:41,14.0,44.4
19/10/2016,9:20:47,14.0,44.2
19/10/2016,9:20:52,14.0,44.2
19/10/2016,9:20:58,14.0,44.6
19/10/2016,9:21:4,14.0,44.8
19/10/2016,9:21:10,14.0,44.8
19/10/2016,9:21:15,14.0,45.0
19/10/2016,9:21:21,14.0,45.0
19/10/2016,9:21:29,14.0,45.0
19/10/2016,9:21:35,14.0,45.0
19/10/2016,9:21:41,14.0,44.8
19/10/2016,9:21:49,14.0,44.8
19/10/2016,9:21:55,14.0,44.8
19/10/2016,9:22:1,14.0,44.8
19/10/2016,9:22:9,14.0,44.8
19/10/2016,9:22:17,14.0,45.0
19/10/2016,9:22:23,14.0,45.0
19/10/2016,9:22:29,14.0,44.8
19/10/2016,9:22:37,14.0,44.8
19/10/2016,9:22:43,14.0,44.8
19/10/2016,9:22:51,14.0,44.8
19/10/2016,9:22:57,14.0,44.8
19/10/2016,9:23:3,14.0,44.8
19/10/2016,9:23:11,14.0,44.8
19/10/2016,9:23:19,14.0,44.6
19/10/2016,9:23:25,14.0,44.6
19/10/2016,9:23:33,14.0,44.6
19/10/2016,9:23:44,14.0,44.8
19/10/2016,9:23:58,14.0,44.8
19/10/2016,9:24:3,14.0,45.0
19/10/2016,9:24:9,14.0,44.8
19/10/2016,9:24:15,14.0,44.8
19/10/2016,9:24:21,14.0,44.8
19/10/2016,9:24:26,14.0,44.8
19/10/2016,9:24:32,14.0,44.8
19/10/2016,9:24:38,14.0,45.0
19/10/2016,9:24:46,14.0,45.0
19/10/2016,9:24:55,14.0,45.0
19/10/2016,9:25:0,14.0,45.0
19/10/2016,9:25:6,14.0,45.0
19/10/2016,9:25:12,14.0,45.0
19/10/2016,9:25:18,14.0,45.0
19/10/2016,9:25:23,14.0,45.0
19/10/2016,9:25:29,14.0,45.0
19/10/2016,9:25:35,14.0,45.0
19/10/2016,9:25:43,14.0,44.8
19/10/2016,9:25:49,14.0,44.8
19/10/2016,9:25:55,14.0,44.8
19/10/2016,9:26:6,14.0,44.8
19/10/2016,9:26:11,14.0,44.8
19/10/2016,9:26:20,14.0,45.0
19/10/2016,9:26:25,14.0,44.8
19/10/2016,9:26:31,14.0,44.8
19/10/2016,9:26:37,14.0,44.8
19/10/2016,9:26:43,14.0,44.8
19/10/2016,9:26:48,14.0,44.8
19/10/2016,9:26:54,14.0,45.0
19/10/2016,9:27:0,14.0,45.0
19/10/2016,9:27:8,14.0,45.0
19/10/2016,9:27:14,14.0,45.0
19/10/2016,9:27:20,14.0,45.0
19/10/2016,9:27:26,14.0,45.0
19/10/2016,9:27:31,14.0,45.0
19/10/2016,9:27:40,14.0,45.0
19/10/2016,9:27:45,14.0,45.0
19/10/2016,9:27:51,14.0,45.0
19/10/2016,9:27:59,14.0,45.2
19/10/2016,9:28:6,14.0,45.2
19/10/2016,9:28:11,14.0,45.2
19/10/2016,9:28:17,14.0,45.2
19/10/2016,9:28:25,14.0,45.2
19/10/2016,9:28:31,14.0,45.0
19/10/2016,9:28:37,14.0,45.0
19/10/2016,9:28:43,14.0,45.0
19/10/2016,9:28:48,14.0,45.0
19/10/2016,9:28:54,14.0,45.0
19/10/2016,9:29:0,14.0,45.0
19/10/2016,9:29:6,14.0,45.0
19/10/2016,9:29:11,14.0,45.2
19/10/2016,9:29:17,14.0,45.2
19/10/2016,9:29:25,14.0,45.2
19/10/2016,9:29:40,14.0,45.0
19/10/2016,9:29:51,14.0,45.0
19/10/2016,9:29:59,14.0,44.8
19/10/2016,9:30:5,14.0,44.8
19/10/2016,9:30:11,14.0,44.8
19/10/2016,9:30:19,14.0,45.0
19/10/2016,9:30:27,14.0,45.0
19/10/2016,9:30:33,14.0,44.8
19/10/2016,9:30:39,14.0,44.8
19/10/2016,9:30:45,14.0,44.8
19/10/2016,9:30:51,14.0,44.6
19/10/2016,9:30:56,14.0,44.6
19/10/2016,9:31:2,14.0,44.8
19/10/2016,9:31:8,14.0,44.8
19/10/2016,9:31:14,14.0,44.8
19/10/2016,9:31:19,14.0,45.0
19/10/2016,9:31:25,14.0,45.0
19/10/2016,9:31:31,14.0,45.0
19/10/2016,9:31:37,14.0,45.0
19/10/2016,9:31:45,14.0,45.0
19/10/2016,9:31:51,14.0,45.0
19/10/2016,9:31:57,14.0,45.0
19/10/2016,9:32:2,14.0,44.8
19/10/2016,9:32:11,14.0,44.8
19/10/2016,9:32:16,14.0,44.8
19/10/2016,9:32:22,14.0,44.8
19/10/2016,9:32:33,14.0,44.8
19/10/2016,9:32:39,14.0,45.0
19/10/2016,9:32:45,14.0,45.0
19/10/2016,9:32:50,14.0,45.0
19/10/2016,9:32:56,14.0,45.0
19/10/2016,9:33:2,14.0,45.0
19/10/2016,9:33:8,14.0,45.0
19/10/2016,9:33:13,14.0,45.2
19/10/2016,9:33:19,14.0,45.2
19/10/2016,9:33:25,14.0,45.2
19/10/2016,9:33:33,14.0,45.2
19/10/2016,9:33:39,14.0,45.2
19/10/2016,9:33:45,14.0,45.0
19/10/2016,9:33:50,14.0,45.0
19/10/2016,9:33:56,14.0,45.0
19/10/2016,9:34:2,14.0,44.8
19/10/2016,9:34:8,14.0,44.8
19/10/2016,9:34:13,14.0,44.8
19/10/2016,9:34:19,14.0,44.8
19/10/2016,9:34:25,14.0,44.8
19/10/2016,9:34:33,14.0,44.8
19/10/2016,9:34:39,14.0,44.8
19/10/2016,9:34:44,14.0,44.8
19/10/2016,9:34:50,14.0,44.8
19/10/2016,9:34:56,14.0,44.8
19/10/2016,9:35:2,14.0,45.0
19/10/2016,9:35:7,14.0,45.0
19/10/2016,9:35:13,14.0,45.0
19/10/2016,9:35:19,14.0,45.0
19/10/2016,9:35:30,14.0,45.0
19/10/2016,9:35:35,14.0,45.0
19/10/2016,9:35:44,14.0,44.8
19/10/2016,9:35:49,14.0,44.8
19/10/2016,9:35:55,14.0,44.8
19/10/2016,9:36:1,14.0,44.8
19/10/2016,9:36:7,14.0,44.8
19/10/2016,9:36:15,14.0,44.8
19/10/2016,9:36:21,14.0,44.6
19/10/2016,9:36:29,14.0,44.6
19/10/2016,9:36:35,14.0,44.6
19/10/2016,9:36:40,14.0,44.6
19/10/2016,9:36:46,14.0,44.8
19/10/2016,9:36:52,14.0,45.0
19/10/2016,9:37:0,14.0,45.0
19/10/2016,9:37:6,14.0,45.2
19/10/2016,9:37:12,14.0,45.2
19/10/2016,9:37:17,14.0,45.2
19/10/2016,9:37:23,14.0,45.2
19/10/2016,9:37:29,14.0,45.2
19/10/2016,9:37:35,14.0,45.0
19/10/2016,9:37:40,14.0,45.0
19/10/2016,9:37:46,14.0,45.0
19/10/2016,9:37:52,14.0,45.0
19/10/2016,9:38:0,14.0,45.0
19/10/2016,9:38:6,14.0,45.2
19/10/2016,9:38:12,14.0,45.2
19/10/2016,9:38:17,14.0,45.2
19/10/2016,9:38:23,14.0,45.2
19/10/2016,9:38:34,14.0,45.2
19/10/2016,9:38:40,14.0,44.8
19/10/2016,9:38:45,14.0,44.8
19/10/2016,9:38:54,14.0,44.6
19/10/2016,9:38:59,14.0,44.6
19/10/2016,9:39:5,14.0,44.6
19/10/2016,9:39:11,14.0,44.4
19/10/2016,9:39:17,14.0,44.4
19/10/2016,9:39:22,14.0,44.6
19/10/2016,9:39:28,14.0,44.4
19/10/2016,9:39:34,14.0,44.4
19/10/2016,9:39:39,14.0,44.8
19/10/2016,9:39:45,14.0,44.8
19/10/2016,9:39:51,14.0,44.6
19/10/2016,9:39:57,14.0,44.8
19/10/2016,9:40:5,14.0,44.8
19/10/2016,9:40:13,14.0,44.8
19/10/2016,9:40:19,14.0,44.8
19/10/2016,9:40:25,14.0,45.0
19/10/2016,9:40:30,14.0,45.0
19/10/2016,9:40:36,14.0,44.8
19/10/2016,9:40:45,14.0,44.8
19/10/2016,9:40:50,14.0,44.8
19/10/2016,9:40:56,14.0,44.8
19/10/2016,9:41:2,14.0,44.8
19/10/2016,9:41:8,14.0,45.0
19/10/2016,9:41:13,14.0,45.0
19/10/2016,9:41:19,14.0,45.0
19/10/2016,9:41:25,14.0,45.0
19/10/2016,9:41:30,14.0,45.0
19/10/2016,9:41:36,14.0,45.0
19/10/2016,9:41:42,14.0,45.0
19/10/2016,9:41:48,14.0,45.0
19/10/2016,9:41:53,14.0,45.0
19/10/2016,9:41:59,14.0,45.0
19/10/2016,9:42:5,14.0,45.0
19/10/2016,9:42:13,14.0,45.0
19/10/2016,9:42:19,14.0,45.0
19/10/2016,9:42:25,14.0,45.0
19/10/2016,9:42:30,14.0,45.0
19/10/2016,9:42:36,14.0,45.0
19/10/2016,9:42:42,14.0,45.0
19/10/2016,9:42:48,14.0,45.0
19/10/2016,9:42:56,14.0,45.0
19/10/2016,9:43:4,14.0,45.0
19/10/2016,9:43:10,14.0,45.0
19/10/2016,9:43:18,14.0,45.0
19/10/2016,9:43:24,14.0,45.0
19/10/2016,9:43:30,14.0,45.0
19/10/2016,9:43:40,14.0,45.0
19/10/2016,9:43:46,14.0,44.8
19/10/2016,9:43:54,14.0,44.6
19/10/2016,9:44:0,14.0,44.6
19/10/2016,9:44:6,14.0,44.6
19/10/2016,9:44:12,14.0,44.6
19/10/2016,9:44:17,14.0,44.8
19/10/2016,9:44:23,14.0,45.0
19/10/2016,9:44:29,14.0,45.0
19/10/2016,9:44:35,14.0,45.0
19/10/2016,9:44:43,14.0,45.0
19/10/2016,9:44:49,14.0,45.0
19/10/2016,9:44:54,14.0,45.0
19/10/2016,9:45:0,14.0,45.0
19/10/2016,9:45:6,14.0,45.0
19/10/2016,9:45:12,14.0,45.0
19/10/2016,9:45:17,14.0,45.0
19/10/2016,9:45:23,14.0,45.0
19/10/2016,9:45:31,14.0,45.0
19/10/2016,9:45:37,14.0,45.0
19/10/2016,9:45:43,14.0,44.8
19/10/2016,9:45:51,14.0,44.8
19/10/2016,9:45:57,14.0,44.8
19/10/2016,9:46:3,14.0,44.6
19/10/2016,9:46:11,14.0,44.6
19/10/2016,9:46:17,14.0,44.8
19/10/2016,9:46:25,14.0,44.6
19/10/2016,9:46:31,14.0,44.6
19/10/2016,9:46:36,14.0,44.8
19/10/2016,9:46:45,14.0,44.8
19/10/2016,9:46:50,14.0,44.8
19/10/2016,9:46:56,14.0,45.0
19/10/2016,9:47:2,14.0,45.0
19/10/2016,9:47:10,14.0,45.0
19/10/2016,9:47:16,14.0,45.0
19/10/2016,9:47:22,14.0,45.0
19/10/2016,9:47:27,14.0,45.0
19/10/2016,9:47:33,14.0,44.8
19/10/2016,9:47:39,14.0,44.8
19/10/2016,9:47:45,14.0,45.0
19/10/2016,9:47:50,14.0,45.0
19/10/2016,9:47:56,14.0,45.0
19/10/2016,9:48:2,14.0,45.2
19/10/2016,9:48:8,14.0,45.2
19/10/2016,9:48:13,14.0,45.0
19/10/2016,9:48:19,14.0,45.0
19/10/2016,9:48:25,14.0,45.0
19/10/2016,9:48:33,14.0,45.0
19/10/2016,9:48:39,14.0,45.0
19/10/2016,9:48:45,14.0,45.0
19/10/2016,9:48:50,14.0,44.8
19/10/2016,9:48:56,14.0,44.6
19/10/2016,9:49:4,14.0,44.6
19/10/2016,9:49:10,14.0,44.6
19/10/2016,9:49:16,14.0,44.6
19/10/2016,9:49:21,14.0,44.8
19/10/2016,9:49:27,14.0,45.0
19/10/2016,9:49:33,14.0,44.8
19/10/2016,9:49:39,14.0,44.8
19/10/2016,9:49:44,14.0,44.6
19/10/2016,9:49:50,14.0,44.6
19/10/2016,9:49:56,14.0,44.4
19/10/2016,9:50:2,14.0,44.6
19/10/2016,9:50:10,14.0,44.4
19/10/2016,9:50:16,14.0,44.6
19/10/2016,9:50:26,14.0,44.6
19/10/2016,9:50:37,14.0,44.8
19/10/2016,9:50:51,14.0,44.8
19/10/2016,9:50:56,14.0,45.0
19/10/2016,9:51:2,14.0,45.0
19/10/2016,9:51:13,14.0,45.0
19/10/2016,9:51:19,14.0,45.0
19/10/2016,9:51:27,14.0,44.6
19/10/2016,9:51:33,14.0,44.6
19/10/2016,9:51:38,14.0,44.6
19/10/2016,9:51:44,14.0,44.6
19/10/2016,9:51:50,14.0,44.6
19/10/2016,9:51:56,14.0,45.0
19/10/2016,9:52:1,14.0,45.0
19/10/2016,9:52:7,14.0,45.0
19/10/2016,9:52:13,14.0,45.0
19/10/2016,9:52:29,14.0,45.0
19/10/2016,9:52:34,14.0,45.0
19/10/2016,9:52:40,14.0,45.0
19/10/2016,9:52:46,14.0,45.0
19/10/2016,9:52:52,14.0,45.0
19/10/2016,9:52:57,14.0,44.8
19/10/2016,9:53:6,14.0,44.8
19/10/2016,9:53:11,14.0,44.8
19/10/2016,9:53:17,14.0,44.8
19/10/2016,9:53:23,14.0,44.8
19/10/2016,9:53:29,14.0,45.0
19/10/2016,9:53:34,14.0,45.0
19/10/2016,9:53:40,14.0,45.0
19/10/2016,9:53:46,14.0,45.0
19/10/2016,9:53:52,14.0,45.0
19/10/2016,9:53:57,14.0,45.0
19/10/2016,9:54:3,14.0,45.0
19/10/2016,9:54:9,14.0,45.0
19/10/2016,9:54:15,14.0,45.0
19/10/2016,9:54:20,14.0,45.0
19/10/2016,9:54:29,14.0,45.0
19/10/2016,9:54:34,14.0,45.0
19/10/2016,9:54:40,14.0,45.0
19/10/2016,9:54:46,14.0,45.0
19/10/2016,9:54:51,14.0,45.0
19/10/2016,9:54:57,14.0,45.0
19/10/2016,9:55:5,14.0,45.0
19/10/2016,9:55:11,14.0,45.0
19/10/2016,9:55:17,14.0,44.8
19/10/2016,9:55:23,14.0,44.8
19/10/2016,9:55:28,14.0,44.8
19/10/2016,9:55:34,14.0,44.8
19/10/2016,9:55:42,14.0,44.8
19/10/2016,9:55:48,14.0,45.0
19/10/2016,9:55:54,14.0,45.0
19/10/2016,9:56:0,14.0,45.0
19/10/2016,9:56:5,14.0,45.2
19/10/2016,9:56:11,14.0,45.2
19/10/2016,9:56:17,14.0,45.2
19/10/2016,9:56:25,14.0,45.2
19/10/2016,9:56:33,14.0,45.2
19/10/2016,9:56:39,14.2,44.8
19/10/2016,9:56:45,14.2,44.8
19/10/2016,9:56:51,14.2,44.8
19/10/2016,9:56:56,14.2,44.8
19/10/2016,9:57:2,14.2,44.8
19/10/2016,9:57:10,14.0,45.0
19/10/2016,9:57:16,14.0,45.0
19/10/2016,9:57:24,14.0,45.0
19/10/2016,9:57:30,14.0,45.0
19/10/2016,9:57:36,14.0,45.0
19/10/2016,9:57:41,14.0,44.8
19/10/2016,9:57:47,14.0,44.8
19/10/2016,9:57:53,14.0,44.8
19/10/2016,9:57:59,14.0,44.8
19/10/2016,9:58:7,14.0,44.8
19/10/2016,9:58:15,14.0,45.0
19/10/2016,9:58:21,14.0,45.0
19/10/2016,9:58:29,14.0,45.0
19/10/2016,9:58:37,14.0,38.6
19/10/2016,9:58:46,14.0,38.6
19/10/2016,9:58:51,14.0,38.6
19/10/2016,9:58:57,14.0,38.4
19/10/2016,9:59:3,14.0,38.4
19/10/2016,9:59:9,14.0,44.8
19/10/2016,9:59:14,14.0,44.8
19/10/2016,9:59:20,14.0,44.8
19/10/2016,9:59:26,14.0,45.0
19/10/2016,9:59:32,14.0,45.0
19/10/2016,9:59:37,14.0,45.0
19/10/2016,9:59:43,14.0,45.0
19/10/2016,9:59:49,14.0,45.0
19/10/2016,9:59:55,14.0,45.0
19/10/2016,10:0:0,14.0,45.0
19/10/2016,10:0:6,14.0,45.0
19/10/2016,10:0:12,14.0,44.8
19/10/2016,10:0:23,14.0,44.8
19/10/2016,10:0:28,14.0,44.8
19/10/2016,10:0:37,14.0,44.8
19/10/2016,10:0:45,14.0,44.8
19/10/2016,10:0:51,14.0,45.0
19/10/2016,10:0:56,14.0,45.0
19/10/2016,10:1:5,14.0,45.0
19/10/2016,10:1:10,14.0,45.0
19/10/2016,10:1:16,14.0,45.0
19/10/2016,10:1:22,14.0,45.0
19/10/2016,10:1:28,14.0,45.0
19/10/2016,10:1:33,14.0,45.0
19/10/2016,10:1:39,14.0,44.8
19/10/2016,10:1:45,14.0,44.8
19/10/2016,10:1:50,14.0,44.8
19/10/2016,10:1:56,14.0,44.8
19/10/2016,10:2:2,14.0,44.8
19/10/2016,10:2:8,14.0,45.0
19/10/2016,10:2:13,14.0,45.0
19/10/2016,10:2:19,14.0,45.0
19/10/2016,10:2:25,14.0,45.0
19/10/2016,10:2:36,14.0,45.0
19/10/2016,10:2:41,14.0,45.0
19/10/2016,10:2:50,14.0,45.0
19/10/2016,10:2:58,14.0,45.0
19/10/2016,10:3:4,14.0,45.0
19/10/2016,10:3:9,14.0,45.0
19/10/2016,10:3:15,14.0,44.8
19/10/2016,10:3:21,14.0,44.8
19/10/2016,10:3:29,14.0,44.8
19/10/2016,10:3:37,14.0,44.8
19/10/2016,10:3:43,14.0,44.8
19/10/2016,10:3:54,14.0,45.0
19/10/2016,10:4:2,14.0,44.8
19/10/2016,10:4:8,14.0,44.8
19/10/2016,10:4:14,14.0,44.8
19/10/2016,10:4:19,14.0,44.8
19/10/2016,10:4:25,14.0,44.8
19/10/2016,10:4:31,14.0,45.0
19/10/2016,10:4:37,14.0,45.0
19/10/2016,10:4:42,14.0,45.0
19/10/2016,10:4:51,14.0,45.0
19/10/2016,10:4:56,14.0,45.0
19/10/2016,10:5:2,14.0,44.8
19/10/2016,10:5:8,14.0,44.8
19/10/2016,10:5:14,14.0,44.8
19/10/2016,10:5:19,14.0,44.8
19/10/2016,10:5:30,14.0,44.8
19/10/2016,10:5:36,14.0,45.0
19/10/2016,10:5:42,14.0,45.0
19/10/2016,10:5:47,14.0,45.0
19/10/2016,10:5:53,14.0,45.0
19/10/2016,10:6:1,14.0,45.0
19/10/2016,10:6:7,14.0,45.0
19/10/2016,10:6:13,14.0,45.0
19/10/2016,10:6:18,14.0,45.0
19/10/2016,10:6:24,14.0,45.0
19/10/2016,10:6:35,14.0,45.0
19/10/2016,10:6:41,14.0,45.0
19/10/2016,10:6:46,14.0,45.0
19/10/2016,10:6:52,14.0,45.0
19/10/2016,10:6:58,14.0,45.0
19/10/2016,10:7:4,14.0,45.0
19/10/2016,10:7:9,14.0,45.0
19/10/2016,10:7:15,14.0,45.0
19/10/2016,10:7:21,14.0,45.0
19/10/2016,10:7:27,14.0,45.0
19/10/2016,10:7:35,14.0,45.0
19/10/2016,10:7:41,14.0,45.0
19/10/2016,10:7:46,14.0,45.0
19/10/2016,10:7:55,14.0,45.0
19/10/2016,10:8:0,14.0,45.0
19/10/2016,10:8:11,14.0,45.0
19/10/2016,10:8:17,14.0,45.0
19/10/2016,10:8:23,14.0,45.0
19/10/2016,10:8:28,14.0,45.0
19/10/2016,10:8:34,14.0,45.0
19/10/2016,10:8:42,14.0,45.0
19/10/2016,10:8:48,14.0,45.0
19/10/2016,10:8:54,14.0,45.0
19/10/2016,10:9:0,14.0,45.0
19/10/2016,10:9:5,14.0,45.0
19/10/2016,10:9:11,14.0,45.0
19/10/2016,10:9:17,14.0,44.8
19/10/2016,10:9:23,14.0,44.8
19/10/2016,10:9:28,14.0,44.8
19/10/2016,10:9:37,14.0,44.8
19/10/2016,10:9:42,14.0,44.8
19/10/2016,10:9:48,14.0,45.0
19/10/2016,10:9:54,14.0,45.0
19/10/2016,10:10:0,14.0,45.0
19/10/2016,10:10:8,14.0,45.0
19/10/2016,10:10:16,14.0,45.0
19/10/2016,10:10:22,14.0,44.8
19/10/2016,10:10:30,14.0,44.8
19/10/2016,10:10:36,14.0,44.8
19/10/2016,10:10:47,14.0,44.8
19/10/2016,10:10:52,14.0,44.8
19/10/2016,10:10:58,14.0,45.0
19/10/2016,10:11:4,14.0,45.0
19/10/2016,10:11:12,14.0,45.0
19/10/2016,10:11:18,14.0,45.0
19/10/2016,10:11:29,14.0,45.0
19/10/2016,10:11:34,14.0,44.8
19/10/2016,10:11:40,14.0,44.8
19/10/2016,10:11:46,14.0,44.8
19/10/2016,10:11:52,14.0,44.8
19/10/2016,10:11:57,14.0,44.8
19/10/2016,10:12:3,14.0,45.0
19/10/2016,10:12:9,14.0,45.0
19/10/2016,10:12:15,14.0,45.0
19/10/2016,10:12:23,14.0,45.0
19/10/2016,10:12:29,14.0,45.0
